frame,back_tilt,left_elbow,right_elbow
147,89.73406311837172,42.81018994111486,38.98397594874932
148,89.63115243664582,41.018194456036916,31.22561467496969
149,89.66592646377335,40.90689789753744,44.95654296559897
150,92.49524671941583,158.1424885042913,154.46485601063804
151,91.21420224181345,152.99736262833943,151.82848741441205
152,91.32287092589296,155.17073263645676,150.76163985801924
153,92.27937093528305,153.26404427369974,146.86808816498697
154,92.50087073088761,160.2325261960644,145.61927151929413
155,93.77662900990833,157.57845591882594,146.38200641312218
156,93.83889370450652,150.91838194614752,147.63412822463843
157,95.39815246818547,152.9365968194165,145.9746488692129
158,96.09216198770814,154.0208551857785,144.61578319546572
159,96.61560368143944,156.66981175527712,141.11328461638834
160,98.9521499882697,151.9859901277098,135.8379979845584
161,100.93469380484628,158.84706442361235,131.72492371404803
162,100.90348525356455,154.8038740934111,125.92982813942842
163,100.71916580906394,141.25495548796877,117.39961909603083
164,100.21532871875567,136.7605727146276,112.98353054831495
165,100.39978892474149,146.08359196530907,109.30750219295744
166,100.38622652099737,142.36753889309344,105.21866393595657
167,100.11993270454914,138.09651011503004,105.39637689355247
168,100.28913928108291,123.05700994826474,98.33801693860623
169,100.36975809177265,116.14272774869606,95.24218405737648
170,100.33448410343198,128.98194897317808,94.63728692737185
171,98.94453666119334,129.95229195598566,90.02205525022892
172,98.68488641072544,131.6484374258987,85.95016440813959
173,99.45900064609758,115.99564757768812,80.92053734822598
174,99.47819509434152,121.08226522897141,80.94773908474527
175,99.77529760189209,145.7177679973173,74.78655516857256
176,100.2888330382968,139.788061435926,70.84769664381638
177,100.3406110800983,150.8437524942304,67.32081731848321
178,100.81290033696904,166.3574103948012,63.34034210009419
179,100.73537578339648,125.71171758843471,59.01270826823862
180,100.98928426782443,95.12139777154489,53.28487768208257
181,100.42224788484339,35.25329741614366,47.08943248080532
182,99.13987892042962,51.18673570562486,43.11415021495689
183,97.65774344873765,122.06268539512132,39.64243791054613
184,96.99417866733008,111.70474841539868,36.005209183847974
185,96.95232848929257,156.17753193770756,28.633233786336838
186,96.24370392303403,143.25626113278648,34.99879916055756
187,96.1843442941562,133.17229339627457,36.084298888807275
188,95.96957340354726,132.30179172255112,32.86793234956421
189,97.1556056035411,126.55292183135073,36.299176613749474
190,98.00412621464997,127.16289186230391,37.484252347269795
191,98.3097381317514,132.12822199464873,37.23783236336812
192,98.53002484622692,130.8948789482991,38.29407803817134
193,98.00791392722542,130.27074071431315,41.334012448559804
194,97.40052899706723,128.69250553132906,36.32189227619047
195,97.21007275298643,127.52318070430326,36.13052285142812
196,97.71254242601611,126.42222977651898,38.735035461180246
197,97.42473623582167,131.617246723098,42.4166471712508
198,97.78049908236656,104.5934755822985,44.5119931994077
199,97.9837262880108,101.15608885959159,47.887749340234365
200,98.01215840336616,34.9663293273899,52.9610108059679
201,98.6881475627657,31.978041257430803,52.23074455050039
202,99.61590879026376,88.71296780894184,52.18544561883659
203,100.28848808757235,157.94489952538223,54.410441508176625
204,101.36433855774023,147.98221854153573,55.81806468023959
205,100.4870501856911,149.55528953155638,60.74361552713363
206,100.40907892811965,138.74147764103233,65.300827545677
207,100.44883296196299,140.0190503738603,76.0730603860406
208,100.8227348398135,137.58054999007393,83.64521310707711
209,101.27629844072531,117.49444659818681,88.47038157417477
210,100.99831186225211,120.54594440036222,90.07931286081862
211,100.8126618212813,117.01795735553056,91.16883045810839
212,101.04753401912534,112.13956950655411,97.70172351621008
213,100.84871159794712,111.6925916298813,98.86914149025343
214,99.9154732744848,114.31389633842035,98.17473042623287
215,99.94373413954358,117.44089407452174,98.40032075357306
216,99.13589576678669,116.7117916688252,96.94794947844281
217,99.41202408795323,118.10965253931545,100.56366367853171
218,100.25679700936111,122.85582714320151,105.91621108780076
219,101.67107940959541,124.61329498077015,110.18373942171878
220,102.15966085398381,131.95150429668732,112.56154821807631
221,101.75242573748557,144.11062518892447,119.02452508354125
222,101.94428905310652,165.0952566424716,125.92425807823864
223,100.68139649155663,165.93591171858625,129.2782428096211
224,100.04264553612897,167.44463072387634,133.3138613434399
225,98.23235696456796,168.41062822961268,135.11993287280032
226,97.25966447498074,167.78993229457333,137.51450463220235
227,96.43736875535134,165.83535588117485,139.09389799433026
228,95.63649932892051,163.71572300660713,142.96606710727386
229,94.6700467615496,161.95220283802354,146.88337638077306
230,94.0575446267468,159.84216411242247,148.66616608310858
231,93.92066184902598,159.66723229263022,151.54300245359468
232,92.86831807670647,155.82244069628004,154.12295297495362
233,92.60259247513136,154.93838312803823,155.63099829992464
234,92.49887201365873,155.56037886465018,156.54180093700145
235,92.41193267918996,157.3498921562717,158.08067143962586
236,92.46567168667775,157.83213688845868,159.70070874844092
237,92.3287495065435,160.32084783725156,160.64413049518816
238,92.38420742153983,161.5870340982194,160.4645624478424
239,92.456572441243,157.01230398995975,159.3154700624102
240,92.48553326321037,157.36824982623958,159.30307355320804
241,92.5849904370443,159.8121262858098,159.74081248516626
242,92.68850340093873,159.4015812911215,160.16255575635648
243,93.0029631883397,159.35302908380754,160.16877377117245
244,93.06649215631882,155.2374477444724,160.96696773696505
245,92.8500320280456,148.94427891767825,159.92675512622702
246,92.93887528516034,150.52799399515436,158.8951431301906
247,93.1836395172106,149.2044512960009,158.16904486259128
248,93.67551367192223,148.50741172336666,156.50133829289183
249,93.84303281169475,151.41535108849888,152.84899835466982
250,93.86369825539056,152.3457292383856,151.55266899412226
251,94.60457364964982,152.33793846714804,148.02924412619586
252,95.44738935861047,151.38636336730343,146.78101336845808
253,96.10456954200113,144.9663930697767,144.65816308071575
254,95.86997762766244,145.21007705590154,141.04964450685978
255,96.86103965959828,142.7094702052398,134.89043864339237
256,100.34456653631163,139.65048422398752,129.49468037006744
257,100.18001907802707,128.9997006408891,123.67988917166463
258,100.37558182057136,130.59308759898252,118.41256150086198
259,99.62524395423789,138.43201307475593,115.67229157330551
260,99.23358604326077,135.7547158404965,110.27587754582603
261,98.3842903415474,134.45998244294486,107.61528289553726
262,98.33776068767492,122.20380898591233,102.55702150775738
263,98.54450409031833,110.42350224351536,94.54550760503713
264,98.81504743559664,108.06865591210324,92.36500413633027
265,99.74904333384595,114.4561662795726,92.76411561681866
266,99.98712710114434,116.24713093430651,90.40843709941278
267,100.55295727820648,113.72110472173807,88.92269077245513
268,102.23860514920855,112.49849479531099,85.10385772168567
269,102.90733549671688,112.63805028611102,82.81718776122726
270,103.0088139956076,111.76475734333347,79.45618010513849
271,103.18395811366202,113.10897153755107,77.18619415280475
272,103.09493363515904,114.41868849588292,73.99497229647184
273,102.5464235009162,135.46222025858586,71.19415904856808
274,101.72290663439082,139.2235697772302,62.974003306259135
275,100.82935654487841,61.5579438262211,54.59615988973559
276,99.08019860743347,33.06308603024594,48.44428893807785
277,98.09169447194338,33.00583888955634,44.922108236061774
278,96.55472832257203,45.24773236457591,39.30892173880916
279,95.12686684537238,28.485200856917356,43.60065268498536
280,94.97564605594566,85.40655214806519,55.13014880320654
281,94.2584864042419,61.98487731891649,52.87848331221588
282,94.10142260387973,81.64319609502904,64.01479517305073
283,95.93459762912023,151.34017481302322,59.24420944898783
284,96.83962470507814,131.16840928700304,47.82021967149039
285,97.39544037165066,113.0043032890598,46.43537916760019
286,96.98211076415352,118.62793183375828,50.699475712948185
287,97.8726889248271,109.75350780185408,52.00577909255629
288,98.79451143343272,83.92737057193841,54.3270184378649
289,98.36230504331925,81.23781301684755,57.561199933609615
290,98.74069173967298,101.99005044754621,59.583297263120464
291,99.03097764213734,174.79787692281184,60.028100689029884
292,99.1722901347399,174.1885473272379,66.99954796271719
293,98.6832623051578,131.8143110358126,66.68041724867956
294,97.67595355226594,42.77305456456914,55.7893492482255
295,97.25742395999987,1.807908847273831,55.85761006286253
296,97.40404922169827,60.61448222632407,60.746942179649594
297,97.76972726715033,68.46227948903177,66.55032000587738
298,97.84348178287715,56.82779481140149,57.93099263602944
299,98.02984778118305,69.70216412909812,62.219262380182954
300,98.89666843714221,37.87424919733756,64.40975104260342
301,97.80006718503553,36.799602512659305,58.65945716168813
302,96.91998397989379,23.181619395831074,56.35422917431186
303,97.59489935870081,14.337592527967452,53.856700396073954
304,98.0511279664665,25.52006913035411,53.850582299053514
305,97.98316315844771,32.172135850401276,51.89930539073295
306,97.81807671689131,35.7402573738305,62.020176208930934
307,99.34926863073032,60.82200255138055,67.05494274011173
308,99.1750380247139,177.0260988512799,72.47065142903294
309,99.01661351009044,172.092839268133,80.90797611830199
310,99.70235439743146,160.91411576106427,82.3402850448541
311,101.77701251808121,158.42899962073776,85.77021550992806
312,103.41581232674797,145.6444445020203,90.6376515949576
313,103.33755017684243,130.971818164069,90.67622224423263
314,103.45452779698131,118.605597454399,94.94954378113653
315,102.85161338255581,111.81060285625838,95.73208388522349
316,101.8985287875774,117.3060216873071,95.71607545570333
317,101.54931380356788,123.46767367402293,101.66810008848002
318,101.26233933223604,114.50579557309791,102.22018974930495
319,101.7099424541087,118.58405657198132,105.359233957621
320,101.06411760579442,122.93418479606443,106.05465168695127
321,101.24289817675177,138.47642606699688,109.03365020711124
322,100.22150045706996,143.97315692677952,110.31633633819227
323,99.35719881147655,145.8092597311888,112.32801339339169
324,99.37485807951428,142.52706889643449,114.75704353386287
325,99.86831817227318,142.03142392041158,116.98934400744082
326,99.91454872267327,146.22419338623632,122.13679597431897
327,100.21760839312755,147.3835556712838,126.8047041344924
328,101.36360081865263,144.34859852364121,129.86719267606384
329,100.86624047545835,148.80298742275696,133.05715531342292
330,98.9426822441436,158.77586489003917,135.23338197457798
331,97.69748330207818,160.17877228841596,137.29421488870878
332,96.62675304469963,165.74392450968168,139.7171950521641
333,95.54560596869072,164.51106686402497,140.9304761611428
334,94.91754820518366,162.03779069560665,143.35714273317456
335,93.2643915536814,157.52578816858028,144.48938239261855
336,92.42619432170424,160.3002106116711,145.38816525426944
337,92.01270736324639,159.92952754645188,146.9562083677869
338,91.49396718844255,155.91323105602117,145.90759394275696
339,91.43273726986158,152.3583437707544,147.66289665453834
340,90.99351973631782,151.2723123768881,146.7064011439116
341,90.67093702994163,151.69276125603815,146.8178831946805
342,91.05386358922361,150.82878437646878,147.73010685963717
343,91.02444391311668,152.57273747122957,149.8625332013011
