frame,back_tilt,left_elbow,right_elbow
0,1.1718181795720177,146.48316082338195,142.48756189967392
1,1.2303935651478468,148.12742838246092,147.14646489721986
2,1.2352271364186058,149.56016052596857,150.9726179689854
3,1.275116791289979,152.43184984797537,154.14826686864552
4,1.5211389134129134,153.74382392048005,155.93410902987176
5,1.4078374217778418,154.8601953477934,156.59555912401734
6,1.467162218258065,157.8454028524289,156.63575546383913
7,1.8097264133475373,158.18665482624002,157.20646734079165
8,3.1413683956811016,158.78772506188048,157.90073473291898
9,4.1690501410995795,159.86149541209983,157.219889150647
10,5.417264157619912,160.55377073110134,158.3316267969519
11,5.918837156067887,158.8604539302654,159.0616654647983
12,6.879174747041129,160.8252553930551,158.48387832458857
13,6.965186267971717,162.75144545880997,157.88167060507374
14,6.337146185067859,163.04037044886303,157.66693892910757
15,6.52316880832211,163.17124672123975,157.87954116561482
16,6.618348237258695,163.1657111774681,158.71124936635513
17,6.234569916813208,162.89995612402984,158.3515377976922
18,6.144117267479412,162.5509614635556,158.63187384209706
19,4.492038360241872,164.0240871142408,160.41152437284975
20,2.374466389900141,160.4625547073902,160.24013141990366
21,0.6900044083777159,157.98770926531822,161.10176572642553
22,0.6220890218135482,156.00725741940806,160.12561358576082
23,1.4003646544516735,156.07803573102066,158.21647410874453
24,1.0483870199805903,156.0169619315939,157.0011249949164
25,0.7428204556095025,154.26799735652335,154.2476215547368
26,0.6247308280690846,152.70757527184568,151.00951786524828
27,0.5051269478249892,151.6258626358508,147.44174169178856
28,0.23905328507771115,149.13296251768787,144.8912800566664
29,0.2661816995516305,148.45205807322895,141.59597723617244
30,0.4711032040943337,146.61537268521406,139.5029507483838
31,0.5018281557974348,143.1628622582286,134.30942296478048
32,0.4047017545746264,138.96544876412946,127.93722151978267
33,0.354708465901096,134.04789961458638,123.6851632078763
34,0.6034946511159376,128.16626426130205,118.84556924201861
35,0.6527990102769483,122.58537257008855,110.62755623288949
36,0.7588258143677075,121.08700613283743,104.41916163513064
37,0.8445796812815841,115.13334317266062,97.28013467275302
38,0.7595623203703933,109.7230543778434,96.00597988076225
39,0.9019646839894039,107.95140719939963,98.73456937949307
40,1.0342919816573461,76.67557475668852,89.24389845832683
41,1.2147823963117055,75.61923115279926,82.92045994005026
42,1.5030866103626994,77.96006250092594,76.74792884227924
43,1.2700633341812428,41.91288537686616,69.37201914387532
44,0.9598081264541096,49.309030988765684,63.215500054660154
45,0.781833236654373,49.591226600521786,61.91209595810415
46,0.568525818604205,55.53903559794255,63.19918099569435
47,0.566579096103629,53.79655164135157,54.38623342842215
48,0.5015002395185737,49.76227797160381,50.13540412632755
49,0.3562215278837963,49.12049615942803,49.95372596050089
50,0.5829506993746144,46.56569258507707,50.872948827171065
51,0.8818856045960697,43.01357196896725,50.282803034094336
52,1.1890694759453335,39.59089729282593,50.81161416237894
53,1.2649239204737865,38.53731854611395,49.030403890320855
54,1.0600364946772782,27.449741256557747,46.365400489891506
55,1.267014448736006,22.958911649190203,44.190174071531345
56,1.6599421879654008,118.19250359207275,42.45757203809163
57,1.710248171265123,105.72270740952439,42.96473763543558
58,1.7538641282156748,107.29091093554399,42.3086439381202
59,1.667969412997257,36.62001054023243,42.5905134456615
60,1.478078442979006,25.512454859576398,42.600949681783646
61,1.4227563899230469,28.264606484965093,41.90819657444465
62,1.0299350815395094,33.19637192380639,41.59422820664594
63,0.6035226976793632,36.301478772616385,40.046102096827035
64,0.3330043591356564,37.44144776852931,35.84734953384465
65,0.28424818818981484,37.79831715023815,36.98991547345755
66,0.16351942077807907,25.426964093291108,35.74621774745928
67,0.1554375343930867,103.37518321646516,39.56225363328887
68,0.13302551093335538,119.65686254767367,39.35595396691356
69,0.15466054836602816,9.119656705749954,39.93355326883482
70,0.35020265797664535,30.070856834292616,43.71230024896161
71,0.6746419907204728,41.67033003356247,50.332308828899386
72,0.9762156997062779,50.53784820839026,54.87805822862697
73,0.9896204873521172,55.488754234425784,60.175358219317246
74,0.7512501033165021,57.45109935813432,58.7019450028457
75,0.7209234497909779,59.061708428146474,66.13478827587338
76,0.6530727392356103,71.48017024844667,72.15568748223323
77,0.48026973416297253,76.34467392466607,80.76928354454563
78,0.4843907780715867,66.42044983756433,86.75875952382643
79,0.2809567204112388,51.63325581445098,92.20344021017894
80,0.08959445771085046,118.15664446376415,95.50867299603938
81,0.13907473317654498,126.65083720940417,98.58007310207043
82,0.22597878620230366,124.7809234944997,103.28793868743992
83,0.29261951492447574,120.54662597084274,107.78548292238081
84,0.4636949088202286,124.44576384821936,109.89232451700789
85,0.8407976497064088,128.56055477412198,117.15560470296259
86,1.196482961163049,132.5803220357599,123.5581675547068
87,1.5551684714298497,133.7416372570603,127.1128702385326
88,1.8562910304581952,138.14549583676728,130.65318183871665
89,1.9790095368098515,140.67178526542753,133.1201413264938
90,2.217103660657335,142.6059440019132,135.6574424911572
91,2.21848940169692,144.16936280277358,138.1712739249579
92,2.2845654630920227,145.34096677719472,140.49146357392192
93,2.228611001480202,148.09523468180413,144.4472286935283
94,2.33373362762633,149.5450284761878,145.29178275607958
95,2.7666438389124433,150.37307948385302,148.14849133665547
96,2.9415626236152916,151.2478639152693,150.90031708094395
97,2.9715724838115256,152.2713342664127,152.93552463485648
98,2.968306185706481,154.63776726649778,153.53645062079488
99,2.921086274384983,156.70983467778376,154.03726871710776
100,2.830344315859309,157.27840200121855,154.76982873596185
101,2.6595415457661846,157.80938210359503,155.35574438719473
102,2.274532355623671,158.23557404565256,155.32558121602915
103,2.0556499018072283,158.7418525792994,155.43973939911464
